Journal_Id,2017,2018,2019,2020,2021,All_Years
1041,0.0,0.0,0.0,0.0,0.0,False
1078,1.0,1.0,1.0,1.0,0.0,True
1080,1.0,1.0,1.0,0.0,1.0,True
1096,0.0,0.0,0.0,0.0,0.0,False
1099,1.0,1.0,1.0,1.0,0.0,True
1100,0.0,0.0,0.0,0.0,0.0,False
1101,0.0,0.0,0.0,1.0,0.0,True
1102,0.0,0.0,0.0,0.0,0.0,False
1104,1.0,1.0,0.0,0.0,0.0,True
1121,0.0,0.0,0.0,0.0,0.0,False
1187,1.0,1.0,1.0,1.0,0.0,True
1195,0.0,0.0,0.0,0.0,0.0,False
1204,0.0,0.0,0.0,0.0,0.0,False
1220,0.0,0.0,0.0,0.0,0.0,False
1225,1.0,1.0,1.0,1.0,1.0,True
1227,1.0,1.0,1.0,0.0,0.0,True
1270,0.0,0.0,0.0,0.0,0.0,False
1271,0.0,0.0,0.0,0.0,0.0,False
1286,0.0,0.0,1.0,1.0,0.0,True
1295,1.0,1.0,1.0,1.0,0.0,True
1306,1.0,1.0,1.0,1.0,0.0,True
1368,0.0,0.0,0.0,0.0,0.0,False
1336,1.0,1.0,1.0,1.0,0.0,True
1338,0.0,0.0,0.0,0.0,0.0,False
1339,0.0,0.0,0.0,0.0,0.0,False
1341,1.0,1.0,1.0,1.0,0.0,True
1344,0.0,0.0,0.0,0.0,0.0,False
1350,0.0,0.0,0.0,0.0,0.0,False
1351,1.0,1.0,1.0,1.0,0.0,True
1352,0.0,0.0,0.0,0.0,0.0,False
1353,0.0,0.0,0.0,0.0,0.0,False
1354,0.0,0.0,0.0,0.0,0.0,False
1355,0.0,0.0,0.0,0.0,0.0,False
1356,1.0,1.0,1.0,1.0,0.0,True
1359,0.0,0.0,0.0,0.0,0.0,False
1363,0.0,0.0,0.0,0.0,0.0,False
1366,0.0,0.0,0.0,0.0,0.0,False
1369,0.0,0.0,0.0,0.0,0.0,False
1377,1.0,1.0,1.0,1.0,0.0,True
1415,1.0,0.0,1.0,1.0,1.0,True
1416,1.0,1.0,1.0,1.0,0.0,True
1433,1.0,1.0,1.0,1.0,0.0,True
1435,0.0,0.0,1.0,1.0,0.0,True
1436,1.0,1.0,1.0,0.0,0.0,True
1456,0.0,0.0,0.0,0.0,0.0,False
1466,1.0,0.0,1.0,0.0,0.0,True
1468,0.0,0.0,0.0,0.0,0.0,False
1480,0.0,1.0,1.0,1.0,0.0,True
1483,1.0,0.0,1.0,1.0,1.0,True
1500,0.0,0.0,0.0,0.0,0.0,False
1501,0.0,0.0,0.0,0.0,0.0,False
1512,1.0,1.0,1.0,0.0,0.0,True
1535,0.0,0.0,0.0,0.0,0.0,False
1562,0.0,0.0,0.0,0.0,0.0,False
1593,1.0,1.0,1.0,1.0,0.0,True
1642,0.0,0.0,0.0,0.0,0.0,False
1643,0.0,0.0,0.0,0.0,0.0,False
1652,1.0,1.0,1.0,1.0,0.0,True
1672,1.0,1.0,0.0,1.0,0.0,True
1683,0.0,1.0,1.0,0.0,1.0,True
1689,0.0,0.0,0.0,0.0,0.0,False
1691,1.0,0.0,0.0,0.0,1.0,True
1692,1.0,1.0,1.0,1.0,1.0,True
1695,0.0,0.0,0.0,0.0,0.0,False
1696,1.0,1.0,1.0,1.0,0.0,True
1697,0.0,0.0,0.0,0.0,0.0,False
1699,0.0,0.0,0.0,0.0,0.0,False
1704,0.0,0.0,0.0,0.0,0.0,False
1705,1.0,1.0,1.0,1.0,1.0,True
1706,0.0,1.0,1.0,0.0,0.0,True
1708,1.0,1.0,1.0,1.0,0.0,True
1720,0.0,0.0,0.0,0.0,0.0,False
1723,0.0,1.0,0.0,0.0,0.0,True
1726,0.0,0.0,1.0,1.0,0.0,True
1728,1.0,1.0,0.0,1.0,0.0,True
1742,1.0,1.0,1.0,0.0,0.0,True
1746,0.0,0.0,0.0,0.0,1.0,True
1748,1.0,1.0,1.0,1.0,1.0,True
1759,1.0,1.0,1.0,1.0,1.0,True
1760,1.0,0.0,1.0,1.0,0.0,True
1762,1.0,1.0,0.0,0.0,0.0,True
1780,1.0,1.0,1.0,0.0,1.0,True
1782,0.0,0.0,0.0,0.0,0.0,False
1788,1.0,1.0,1.0,0.0,0.0,True
1789,1.0,1.0,1.0,1.0,0.0,True
1796,0.0,0.0,0.0,0.0,0.0,False
1797,1.0,0.0,0.0,0.0,0.0,True
1798,0.0,0.0,0.0,0.0,0.0,False
1804,0.0,0.0,0.0,0.0,0.0,False
1813,1.0,1.0,1.0,1.0,0.0,True
1814,1.0,1.0,1.0,0.0,0.0,True
1823,1.0,1.0,1.0,1.0,1.0,True
1835,1.0,1.0,1.0,1.0,0.0,True
1933,1.0,1.0,1.0,1.0,0.0,True
1945,0.0,1.0,1.0,1.0,0.0,True
1952,0.0,0.0,0.0,0.0,0.0,False
1970,1.0,0.0,1.0,1.0,0.0,True
1978,1.0,1.0,1.0,1.0,0.0,True
1987,0.0,1.0,0.0,1.0,0.0,True
1996,1.0,1.0,1.0,1.0,0.0,True
2001,1.0,1.0,1.0,1.0,0.0,True
2015,0.0,0.0,0.0,0.0,0.0,False
2033,0.0,0.0,0.0,0.0,0.0,False
2075,0.0,0.0,0.0,0.0,0.0,False
2088,0.0,1.0,1.0,1.0,0.0,True
2092,1.0,0.0,0.0,0.0,0.0,True
2102,1.0,1.0,1.0,1.0,1.0,True
2105,0.0,0.0,0.0,0.0,0.0,False
2106,1.0,1.0,1.0,1.0,0.0,True
2218,0.0,0.0,0.0,0.0,0.0,False
2226,0.0,0.0,0.0,0.0,0.0,False
2272,0.0,1.0,1.0,1.0,0.0,True
2285,0.0,0.0,0.0,0.0,0.0,False
2296,0.0,0.0,0.0,0.0,0.0,False
2298,0.0,1.0,1.0,1.0,0.0,True
2311,0.0,0.0,0.0,0.0,0.0,False
2313,1.0,1.0,1.0,1.0,0.0,True
2314,0.0,0.0,0.0,0.0,0.0,False
2330,0.0,0.0,0.0,0.0,0.0,False
2331,0.0,0.0,0.0,0.0,0.0,False
2339,1.0,1.0,1.0,1.0,0.0,True
2340,0.0,0.0,0.0,0.0,0.0,False
2341,0.0,0.0,0.0,0.0,0.0,False
2342,0.0,0.0,0.0,0.0,0.0,False
2346,1.0,0.0,1.0,1.0,0.0,True
2348,1.0,1.0,1.0,1.0,0.0,True
2350,1.0,1.0,1.0,1.0,1.0,True
2378,1.0,1.0,1.0,1.0,0.0,True
2381,1.0,0.0,0.0,0.0,0.0,True
2413,0.0,0.0,0.0,0.0,0.0,False
2420,0.0,0.0,0.0,0.0,0.0,False
2469,0.0,0.0,0.0,0.0,0.0,False
2495,0.0,1.0,1.0,1.0,1.0,True
2501,0.0,0.0,0.0,0.0,0.0,False
2504,1.0,0.0,1.0,0.0,0.0,True
2507,0.0,1.0,1.0,1.0,0.0,True
2547,0.0,0.0,0.0,0.0,0.0,False
2548,0.0,0.0,0.0,0.0,0.0,False
2549,0.0,0.0,0.0,0.0,0.0,False
2550,0.0,0.0,0.0,0.0,0.0,False
2551,0.0,0.0,0.0,0.0,0.0,False
2552,0.0,0.0,0.0,0.0,0.0,False
2606,1.0,1.0,1.0,1.0,0.0,True
2629,1.0,1.0,1.0,1.0,0.0,True
2634,0.0,0.0,0.0,0.0,0.0,False
2635,0.0,0.0,0.0,0.0,0.0,False
2651,1.0,1.0,1.0,1.0,0.0,True
2653,1.0,1.0,1.0,1.0,1.0,True
2655,1.0,1.0,1.0,1.0,0.0,True
2685,1.0,1.0,1.0,1.0,0.0,True
2686,0.0,1.0,1.0,1.0,0.0,True
2687,1.0,1.0,1.0,1.0,0.0,True
2688,1.0,1.0,1.0,1.0,0.0,True
2689,1.0,1.0,1.0,1.0,0.0,True
2690,1.0,1.0,1.0,1.0,0.0,True
2716,0.0,0.0,0.0,0.0,0.0,False
2720,1.0,1.0,1.0,1.0,0.0,True
2721,0.0,0.0,0.0,0.0,0.0,False
2722,0.0,0.0,0.0,0.0,0.0,False
2723,0.0,1.0,1.0,1.0,0.0,True
2726,0.0,0.0,0.0,0.0,0.0,False
2727,0.0,0.0,0.0,0.0,0.0,False
2728,1.0,1.0,1.0,1.0,0.0,True
2731,0.0,1.0,1.0,1.0,0.0,True
2743,0.0,0.0,0.0,0.0,0.0,False
2744,1.0,1.0,1.0,1.0,1.0,True
2745,1.0,0.0,1.0,1.0,1.0,True
2746,0.0,0.0,0.0,0.0,0.0,False
2747,0.0,0.0,0.0,0.0,0.0,False
2748,0.0,0.0,0.0,0.0,0.0,False
2750,0.0,0.0,0.0,0.0,0.0,False
2751,1.0,1.0,1.0,0.0,0.0,True
2752,0.0,0.0,0.0,0.0,0.0,False
2753,1.0,1.0,0.0,1.0,0.0,True
2754,1.0,1.0,1.0,1.0,1.0,True
2755,1.0,1.0,1.0,1.0,1.0,True
2756,0.0,0.0,0.0,0.0,0.0,False
2757,0.0,0.0,0.0,0.0,0.0,False
2758,0.0,0.0,0.0,0.0,0.0,False
2759,0.0,0.0,0.0,0.0,0.0,False
2760,1.0,1.0,1.0,0.0,1.0,True
2761,0.0,0.0,0.0,0.0,0.0,False
2762,0.0,0.0,0.0,0.0,0.0,False
2763,1.0,1.0,1.0,1.0,0.0,True
2764,0.0,0.0,0.0,0.0,0.0,False
2765,0.0,0.0,0.0,0.0,0.0,False
2766,0.0,0.0,0.0,0.0,0.0,False
2767,0.0,0.0,0.0,0.0,0.0,False
2768,0.0,0.0,0.0,0.0,0.0,False
2769,1.0,1.0,0.0,0.0,0.0,True
2785,1.0,1.0,1.0,0.0,0.0,True
2802,0.0,0.0,0.0,0.0,0.0,False
2815,0.0,0.0,0.0,0.0,0.0,False
2830,1.0,0.0,1.0,0.0,0.0,True
2831,1.0,1.0,1.0,1.0,1.0,True
2840,1.0,1.0,1.0,0.0,0.0,True
2841,1.0,1.0,1.0,1.0,0.0,True
2851,0.0,0.0,0.0,0.0,0.0,False
2853,1.0,1.0,0.0,1.0,0.0,True
2867,1.0,1.0,1.0,1.0,0.0,True
2883,0.0,0.0,0.0,0.0,0.0,False
2884,1.0,0.0,0.0,1.0,0.0,True
2887,1.0,1.0,1.0,1.0,0.0,True
2911,0.0,0.0,0.0,0.0,0.0,False
2914,0.0,0.0,0.0,0.0,0.0,False
2917,0.0,0.0,0.0,0.0,0.0,False
2925,0.0,0.0,0.0,0.0,0.0,False
2930,1.0,1.0,1.0,1.0,0.0,True
2931,1.0,1.0,1.0,1.0,0.0,True
2932,1.0,0.0,0.0,1.0,0.0,True
2935,1.0,1.0,1.0,1.0,1.0,True
2951,1.0,1.0,0.0,0.0,0.0,True
2966,0.0,0.0,0.0,0.0,0.0,False
2968,0.0,0.0,1.0,1.0,0.0,True
2971,0.0,0.0,0.0,0.0,0.0,False
2976,0.0,1.0,1.0,1.0,0.0,True
2977,1.0,1.0,1.0,0.0,0.0,True
2983,0.0,0.0,1.0,1.0,0.0,True
3028,1.0,1.0,1.0,1.0,0.0,True
3033,0.0,1.0,1.0,0.0,0.0,True
3114,0.0,1.0,0.0,1.0,0.0,True
3135,1.0,1.0,1.0,0.0,0.0,True
3137,0.0,0.0,0.0,0.0,0.0,False
3172,1.0,1.0,1.0,1.0,0.0,True
3177,1.0,1.0,1.0,1.0,0.0,True
3178,1.0,1.0,1.0,1.0,1.0,True
3179,1.0,1.0,1.0,1.0,0.0,True
3188,0.0,0.0,1.0,1.0,1.0,True
3189,0.0,1.0,1.0,1.0,0.0,True
3190,0.0,0.0,0.0,0.0,0.0,False
3191,0.0,0.0,0.0,0.0,0.0,False
3197,1.0,0.0,1.0,1.0,1.0,True
3230,0.0,0.0,0.0,0.0,0.0,False
3268,0.0,0.0,0.0,0.0,0.0,False
3292,0.0,0.0,0.0,0.0,0.0,False
3294,1.0,1.0,1.0,1.0,0.0,True
3295,0.0,0.0,0.0,0.0,0.0,False
3298,0.0,0.0,0.0,0.0,0.0,False
3315,0.0,0.0,0.0,0.0,0.0,False
3316,0.0,0.0,0.0,0.0,0.0,False
3356,1.0,0.0,1.0,1.0,0.0,True
3359,0.0,0.0,0.0,0.0,0.0,False
3384,0.0,0.0,0.0,0.0,0.0,False
3385,1.0,1.0,1.0,1.0,0.0,True
3530,1.0,1.0,1.0,1.0,0.0,True
3544,0.0,0.0,0.0,0.0,0.0,False
3623,0.0,0.0,0.0,0.0,0.0,False
3678,0.0,0.0,0.0,0.0,0.0,False
3726,0.0,0.0,0.0,0.0,0.0,False
3730,0.0,0.0,0.0,0.0,0.0,False
3737,0.0,0.0,0.0,0.0,0.0,False
3743,1.0,1.0,1.0,1.0,1.0,True
3757,1.0,1.0,1.0,1.0,0.0,True
3758,1.0,1.0,1.0,1.0,0.0,True
3765,0.0,0.0,0.0,0.0,0.0,False
3766,1.0,1.0,1.0,1.0,0.0,True
3767,0.0,0.0,0.0,0.0,0.0,False
3773,0.0,0.0,0.0,0.0,0.0,False
3781,0.0,0.0,0.0,0.0,0.0,False
3801,1.0,1.0,1.0,1.0,0.0,True
3803,0.0,0.0,0.0,0.0,0.0,False
3806,0.0,1.0,0.0,0.0,0.0,True
3807,0.0,0.0,0.0,0.0,0.0,False
3821,0.0,0.0,0.0,0.0,0.0,False
3874,1.0,1.0,1.0,0.0,1.0,True
3881,1.0,1.0,1.0,1.0,1.0,True
3883,1.0,0.0,0.0,1.0,0.0,True
3893,0.0,0.0,0.0,0.0,0.0,False
3905,1.0,1.0,1.0,1.0,0.0,True
3907,0.0,0.0,0.0,0.0,0.0,False
3909,1.0,1.0,1.0,1.0,0.0,True
3916,0.0,0.0,0.0,0.0,0.0,False
3917,0.0,0.0,0.0,0.0,0.0,False
3920,0.0,0.0,0.0,0.0,0.0,False
3922,0.0,0.0,0.0,0.0,0.0,False
3941,1.0,1.0,1.0,1.0,0.0,True
3948,1.0,1.0,1.0,1.0,1.0,True
3950,1.0,1.0,1.0,1.0,1.0,True
3951,0.0,0.0,0.0,1.0,1.0,True
3980,0.0,0.0,0.0,0.0,0.0,False
3981,0.0,0.0,0.0,0.0,0.0,False
4010,1.0,0.0,0.0,0.0,0.0,True
4027,1.0,1.0,1.0,1.0,0.0,True
4029,1.0,1.0,0.0,0.0,0.0,True
4032,1.0,1.0,1.0,0.0,0.0,True
4033,1.0,1.0,1.0,1.0,0.0,True
4034,0.0,0.0,0.0,0.0,0.0,False
4035,1.0,1.0,1.0,1.0,0.0,True
4038,1.0,1.0,1.0,0.0,1.0,True
4039,0.0,0.0,1.0,1.0,0.0,True
4041,0.0,0.0,0.0,0.0,0.0,False
4050,1.0,1.0,1.0,1.0,0.0,True
4051,0.0,1.0,1.0,1.0,0.0,True
4061,0.0,0.0,0.0,0.0,0.0,False
4064,1.0,1.0,1.0,1.0,0.0,True
4076,1.0,1.0,0.0,1.0,0.0,True
4078,0.0,1.0,0.0,0.0,0.0,True
4079,0.0,0.0,0.0,0.0,0.0,False
4089,0.0,0.0,0.0,0.0,0.0,False
4097,0.0,1.0,1.0,0.0,0.0,True
4100,0.0,0.0,0.0,0.0,0.0,False
4124,1.0,0.0,0.0,0.0,0.0,True
4142,1.0,1.0,1.0,1.0,0.0,True
4158,0.0,0.0,0.0,0.0,0.0,False
4159,1.0,1.0,1.0,1.0,0.0,True
4166,0.0,1.0,0.0,1.0,0.0,True
4168,0.0,0.0,0.0,0.0,0.0,False
4173,0.0,0.0,0.0,0.0,0.0,False
4176,0.0,0.0,0.0,0.0,0.0,False
4178,0.0,0.0,1.0,1.0,0.0,True
4209,0.0,0.0,0.0,0.0,0.0,False
4226,0.0,0.0,0.0,0.0,0.0,False
4227,0.0,0.0,0.0,0.0,0.0,False
4238,0.0,0.0,0.0,0.0,0.0,False
4292,0.0,0.0,0.0,0.0,0.0,False
4296,0.0,1.0,1.0,0.0,0.0,True
4339,0.0,0.0,0.0,1.0,1.0,True
4341,0.0,0.0,0.0,0.0,0.0,False
4342,0.0,0.0,0.0,0.0,0.0,False
4349,0.0,0.0,0.0,0.0,0.0,False
4352,0.0,0.0,0.0,0.0,0.0,False
4355,0.0,0.0,0.0,0.0,0.0,False
4378,1.0,1.0,1.0,1.0,0.0,True
4379,1.0,0.0,0.0,0.0,0.0,True
4391,0.0,0.0,0.0,0.0,0.0,False
4400,0.0,0.0,0.0,0.0,0.0,False
4402,0.0,0.0,0.0,0.0,0.0,False
4408,0.0,0.0,0.0,0.0,0.0,False
4409,0.0,1.0,1.0,0.0,1.0,True
4414,0.0,0.0,0.0,0.0,0.0,False
4415,1.0,1.0,1.0,1.0,0.0,True
4417,0.0,0.0,0.0,0.0,0.0,False
4428,0.0,0.0,0.0,0.0,0.0,False
4437,0.0,0.0,0.0,0.0,0.0,False
4465,0.0,1.0,0.0,0.0,0.0,True
4468,1.0,1.0,1.0,1.0,0.0,True
4472,1.0,1.0,0.0,1.0,0.0,True
4477,0.0,0.0,0.0,0.0,0.0,False
4481,1.0,1.0,1.0,1.0,0.0,True
4482,0.0,0.0,0.0,0.0,0.0,False
4485,0.0,0.0,0.0,0.0,0.0,False
4498,1.0,1.0,1.0,1.0,0.0,True
4509,0.0,0.0,0.0,0.0,0.0,False
4520,1.0,1.0,1.0,1.0,0.0,True
4524,0.0,0.0,0.0,0.0,0.0,False
4525,0.0,0.0,0.0,0.0,0.0,False
4542,0.0,0.0,0.0,0.0,0.0,False
4543,0.0,0.0,0.0,0.0,0.0,False
4544,1.0,1.0,1.0,1.0,0.0,True
4548,0.0,0.0,0.0,0.0,0.0,False
4553,0.0,0.0,0.0,0.0,0.0,False
4555,0.0,0.0,1.0,1.0,0.0,True
4556,0.0,0.0,0.0,0.0,0.0,False
4557,0.0,0.0,0.0,0.0,0.0,False
4558,0.0,0.0,0.0,0.0,0.0,False
4560,0.0,0.0,0.0,0.0,0.0,False
4561,0.0,0.0,0.0,0.0,0.0,False
4563,0.0,0.0,0.0,0.0,0.0,False
4565,0.0,0.0,0.0,0.0,0.0,False
4566,0.0,0.0,0.0,0.0,0.0,False
4567,0.0,0.0,0.0,0.0,0.0,False
4568,0.0,0.0,0.0,0.0,0.0,False
4579,0.0,0.0,0.0,0.0,0.0,False
4589,1.0,1.0,1.0,1.0,0.0,True
4601,1.0,0.0,0.0,1.0,1.0,True
4607,1.0,1.0,1.0,1.0,0.0,True
4609,0.0,0.0,0.0,0.0,0.0,False
4611,0.0,1.0,1.0,1.0,0.0,True
4619,1.0,1.0,1.0,1.0,0.0,True
4623,0.0,1.0,1.0,1.0,1.0,True
4627,1.0,1.0,1.0,1.0,1.0,True
4652,0.0,0.0,0.0,0.0,0.0,False
4653,1.0,1.0,1.0,1.0,0.0,True
4654,0.0,0.0,0.0,0.0,0.0,False
4678,0.0,0.0,0.0,0.0,0.0,False
4682,1.0,1.0,0.0,0.0,0.0,True
4738,1.0,1.0,1.0,0.0,1.0,True
4759,0.0,0.0,0.0,0.0,0.0,False
4760,1.0,1.0,1.0,0.0,0.0,True
4784,0.0,0.0,0.0,0.0,0.0,False
4785,0.0,0.0,0.0,0.0,0.0,False
4786,0.0,1.0,1.0,1.0,1.0,True
4787,0.0,0.0,0.0,0.0,0.0,False
4788,1.0,1.0,1.0,1.0,0.0,True
4790,0.0,0.0,0.0,0.0,0.0,False
4791,0.0,0.0,0.0,0.0,0.0,False
4792,1.0,1.0,1.0,0.0,1.0,True
4793,1.0,1.0,1.0,1.0,0.0,True
4809,1.0,1.0,1.0,1.0,0.0,True
4829,1.0,1.0,0.0,1.0,0.0,True
4830,1.0,0.0,0.0,1.0,0.0,True
4831,0.0,0.0,0.0,0.0,0.0,False
4839,0.0,1.0,0.0,1.0,0.0,True
4840,0.0,0.0,0.0,0.0,0.0,False
4841,0.0,0.0,0.0,0.0,0.0,False
4842,0.0,0.0,0.0,0.0,0.0,False
4843,0.0,0.0,0.0,0.0,0.0,False
4845,1.0,1.0,1.0,1.0,1.0,True
4846,1.0,1.0,1.0,1.0,1.0,True
4847,1.0,1.0,1.0,1.0,0.0,True
4849,0.0,0.0,0.0,0.0,0.0,False
4850,1.0,1.0,1.0,0.0,0.0,True
4854,1.0,1.0,1.0,0.0,0.0,True
4855,1.0,1.0,0.0,0.0,0.0,True
4856,0.0,0.0,0.0,0.0,0.0,False
4857,0.0,0.0,0.0,0.0,0.0,False
4858,0.0,0.0,0.0,0.0,0.0,False
4859,0.0,0.0,0.0,0.0,0.0,False
4860,0.0,0.0,0.0,0.0,0.0,False
4861,0.0,0.0,0.0,0.0,0.0,False
4862,0.0,0.0,0.0,0.0,0.0,False
4863,0.0,0.0,0.0,0.0,0.0,False
4864,1.0,1.0,1.0,0.0,0.0,True
4865,1.0,1.0,1.0,0.0,0.0,True
4866,1.0,1.0,1.0,0.0,0.0,True
4867,1.0,1.0,1.0,0.0,0.0,True
4868,1.0,1.0,1.0,0.0,0.0,True
4875,0.0,0.0,0.0,0.0,0.0,False
4876,1.0,1.0,1.0,1.0,0.0,True
4880,0.0,0.0,1.0,1.0,1.0,True
4886,0.0,0.0,0.0,0.0,0.0,False
4897,1.0,1.0,1.0,1.0,0.0,True
4901,1.0,1.0,1.0,1.0,0.0,True
4907,0.0,0.0,0.0,0.0,0.0,False
4908,1.0,1.0,1.0,0.0,1.0,True
4909,0.0,0.0,0.0,0.0,0.0,False
4910,0.0,0.0,0.0,0.0,0.0,False
4911,0.0,0.0,0.0,0.0,0.0,False
4912,0.0,0.0,0.0,0.0,0.0,False
4914,0.0,0.0,0.0,0.0,0.0,False
4915,0.0,0.0,0.0,0.0,0.0,False
4916,0.0,1.0,0.0,0.0,0.0,True
4917,1.0,1.0,1.0,1.0,0.0,True
4918,1.0,1.0,1.0,1.0,1.0,True
4919,1.0,1.0,1.0,0.0,0.0,True
4923,1.0,1.0,1.0,1.0,0.0,True
4924,0.0,0.0,0.0,0.0,0.0,False
4925,0.0,0.0,0.0,0.0,0.0,False
4926,1.0,1.0,1.0,1.0,1.0,True
4927,0.0,0.0,0.0,0.0,0.0,False
4928,0.0,0.0,0.0,0.0,0.0,False
4936,0.0,0.0,1.0,1.0,1.0,True
4937,1.0,1.0,1.0,1.0,1.0,True
4939,1.0,1.0,1.0,1.0,1.0,True
4940,0.0,0.0,0.0,0.0,0.0,False
4942,1.0,1.0,1.0,1.0,1.0,True
4946,1.0,1.0,0.0,1.0,0.0,True
4947,0.0,0.0,0.0,0.0,0.0,False
4948,0.0,0.0,0.0,0.0,0.0,False
4950,1.0,1.0,1.0,1.0,1.0,True
4951,0.0,0.0,0.0,0.0,0.0,False
4952,1.0,1.0,1.0,1.0,1.0,True
4953,1.0,1.0,0.0,0.0,0.0,True
4954,1.0,1.0,1.0,1.0,1.0,True
4955,0.0,0.0,0.0,0.0,0.0,False
4956,1.0,1.0,1.0,1.0,0.0,True
4957,1.0,1.0,1.0,1.0,0.0,True
4958,1.0,1.0,1.0,1.0,0.0,True
4959,1.0,1.0,1.0,1.0,1.0,True
4960,1.0,1.0,1.0,1.0,1.0,True
4961,1.0,1.0,1.0,1.0,1.0,True
4962,0.0,0.0,0.0,0.0,0.0,False
4963,0.0,0.0,0.0,0.0,0.0,False
4964,0.0,1.0,1.0,1.0,0.0,True
4966,1.0,0.0,0.0,1.0,0.0,True
4967,0.0,1.0,1.0,0.0,1.0,True
4968,0.0,0.0,0.0,0.0,0.0,False
4971,1.0,1.0,1.0,1.0,0.0,True
4973,0.0,1.0,1.0,1.0,0.0,True
4975,1.0,1.0,1.0,1.0,0.0,True
